127.0.0.1 - - [04/Oct/2022:22:06:33 -0300] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:51 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:51 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:58 -0300] "GET /HelloJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:58 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:58 -0300] "GET /HelloJSP/GulliverTraveller/HelloJSP/webapp/css/global.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:58 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:58 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:58 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:58 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:58 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:58 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/GulliverTraveller/HelloJSP/webapp/css/global.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/GulliverTraveller/HelloJSP/webapp/css/global.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/GulliverTraveller/HelloJSP/webapp/css/global.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:08:59 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/GulliverTraveller/HelloJSP/webapp/css/global.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/GulliverTraveller/HelloJSP/webapp/css/global.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/GulliverTraveller/HelloJSP/webapp/css/global.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/GulliverTraveller/HelloJSP/webapp/css/global.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:03 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:18 -0300] "GET /HelloJSP/index.html HTTP/1.1" 200 5298
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:18 -0300] "GET /GulliverTraveller/HelloJSP/webapp/css/global.css HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:18 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:18 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:18 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:18 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:18 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:18 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:18 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /HelloJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /GulliverTraveller/HelloJSP/webapp/css/global.css HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /HelloJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /GulliverTraveller/HelloJSP/webapp/css/global.css HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:19 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:26 -0300] "GET /HelloJSP/index.html HTTP/1.1" 200 5281
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:26 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:26 -0300] "GET /HelloJSP/HelloJSP/webapp/css/global.css HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:26 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:26 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:26 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:26 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:26 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:26 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/HelloJSP/webapp/css/global.css HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/HelloJSP/webapp/css/global.css HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/HelloJSP/webapp/css/global.css HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:09:27 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:08 -0300] "GET /HelloJSP/index.html HTTP/1.1" 200 5281
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:08 -0300] "GET /HelloJSP/HelloJSP/webapp/css/global.css HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:08 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:08 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:08 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:08 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:08 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:08 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:08 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/HelloJSP/webapp/css/global.css HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/HelloJSP/webapp/css/global.css HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:09 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:16 -0300] "GET /HelloJSP/index.html HTTP/1.1" 200 5283
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:16 -0300] "GET /HelloJSP/.../HelloJSP/webapp/css/global.css HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:16 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:16 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:16 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:16 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:16 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:16 -0300] "GET /HelloJSP/images/bh.png HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:16 -0300] "GET /HelloJSP/images/alagoas.png HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:23 -0300] "GET /HelloJSP/index.html HTTP/1.1" 200 5281
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:23 -0300] "GET /HelloJSP/HelloJSP/webapp/css/global.css HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:23 -0300] "GET /HelloJSP/images/local.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:23 -0300] "GET /HelloJSP/images/idea.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:23 -0300] "GET /HelloJSP/images/hotel.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:23 -0300] "GET /HelloJSP/images/Global.svg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [04/Oct/2022:22:10:23 -0300] "GET /HelloJSP/images/sp.png HTTP/1.1" 404 781
